familyNumber,applicationNumber,applicationDate,publicationNumber,publicationDate,patentName,abstract,applicant,inventor,IPC,IPC_count,CPC,CPC_count,familyMembers (appNum),geographicalExtensions,familyDates_min,familyDates_max,timeDifference,backwardCitationsESpaceRaw,backwardCitationsESpaceA,backwardCitationsESpaceB,backwardCitationsGoogle,forwardCitationsGoogle,publicationNumberGoogle
053398162,US201816053906A,2018-08-03,US10415076B2,2018-12-06,['HIGH THROUGHPUT QUANTIFICATION AND CHARACTERIZATION OF FOOT AND MOUTH DISEASE VIRUS AND PRODUCTS THEREOF'],"The present invention provides a high throughput method to quantify and characterize the size and integrity of viruses and viral molecules. In one embodiment, the present invention provides a method to quantify and characterize size and integrity of Foot and Mouth Disease virus (FMDV) using chromatographic system and in-line Dynamic Light Scattering (DLS) technique. In one embodiment, the present invention further comprises a column-switching system for running multiple analyses simultaneously. The present invention also provides a method to develop and evaluate FMDV containing products for preventing Foot and Mouth Disease (FMD). In one embodiment, the methods described herein assess the stability of FMDV. In another embodiment, the methods described herein serve as in-process quality control for a manufacturing process of FMD vaccine.",BELLINZONI RODOLFO CESAR (AR); MAGI NICOLAS (AR); REGULIER EMMANUEL GERARD ETIENNE (AR); ROMO ANA (AR); SPITTELER MARCELO ARNOLFO (AR); BIOGENESIS BAGO URUGUAY S A (UY),BELLINZONI RODOLFO CESAR (AR); MAGI NICOLÁS (AR); RÉGULIER EMMANUEL GÉRARD ETIENNE (AR); ROMO ANA (AR); SPITTELER MARCELO ARNOLFO (AR); BELLINZONI RODOLFO CESAR (AR); MAGI NICOLÁS (AR); RÉGULIER EMMANUEL GÉRARD ETIENNE (AR); ROMO ANA (AR); SPITTELER MARCELO ARNOLFO (AR),B01D15/18; B01D15/34; C12Q1/04; C12Q1/06; G01N15/02; G01N30/46; G01N30/60; G01N30/74; G01N30/84,9,"B01D15/1864 (EP,CN,KR,US); B01D15/1885 (EP,US); B01D15/34 (EP,CN,KR,US); C12Q1/04 (US); C12Q1/06 (US); G01N15/01 (KR); G01N15/0205 (EP,KR,US); G01N30/06 (KR); G01N30/468 (EP,CN,KR,US); G01N30/6043 (KR,US); G01N30/74 (US); G01N30/78 (CN,KR); G01N30/84 (KR,US); G01N15/01 (EP,CN,US); G01N15/0205 (CN); G01N2030/027 (KR,US); G01N2030/8429 (US); G01N2030/8435 (KR,US); G01N2333/005 (US); G01N30/78 (EP,US)",20,CN201510303093A; CN201580029839A; CN201910278972A; EP15729243A; ES15729243T; IB2015054280W; KR20177000326A; US201514730418A; US201515316180A; US201816053906A,6,2015-12-10,2022-03-18,75,0,0,0,0,0,
054185991,CA2992682A,2015-07-17,CA2992682A1,2017-01-26,['METHOD AND APPARATUS FOR TRANSFORMING ORGANIC AND INORGANIC SOLID URBAN WASTE INTO AGGREGATES'],"The invention relates to a method and an apparatus (100) for transforming municipal solid organic and inorganic waste into aggregates, which comprises an extruding machine connected to a reactor. The extruding machine is formed by an extrusion cylinder (103) through which a piston (104) circulates inside of an extrusion cavity (106) that comprises three sections (107, 110, 111) and is fed with a mortar obtained after the preprocessing of the waste. The end (115) of the third section (111) is connected to the reactor (112) by means of an opening (114). The longitudinal shaft of the reactor is formed by a steel rotary shaft (116) on which steel blades (108) are disposed, the ends thereof, when rotated, performing functions of cutting, hammering, perforating and acting as a hydraulic propeller. Between the ends of the blades and the wall of the reactor is a gap greater than 0.1 mm thick. The reactor has a discharge valve (300) for discharging the mortar in the boundary zone through openings (304) once the mortar has been processed by means of a series of cycles of pressure, vibration energy and decompression.",IBIRCOM S A (UY); IBIRCOM S A (UY),GARIN ROTONDARO INAKI JOSE (ES); GNADINGER OSCAR MIGUEL (AR); GARIN ROTONDARO INAKI JOSE (ES); GNADINGER OSCAR MIGUEL (AR),B09B3/00; B03B9/06; C04B18/30; B02C18/00; B02C18/14; B02C18/22; B09B3/20; B09B3/25; C04B18/02,9,"B02C18/0084 (EP,IL,KR,US); B02C18/14 (EP,IL,KR,US); B02C18/2216 (IL,US); B02C18/2233 (EP,IL,KR,US); B02C23/18 (IL,US); B09B3/00 (IL,RU); B09B3/20 (EP,IL,KR,US); B09B3/25 (IL,US); C04B18/021 (EP,IL,KR,US); C04B18/305 (EP,IL,KR,US); C04B40/0071 (EP,IL,US); C04B40/0082 (EP,IL,US); Y02W30/91 (EP,KR,US)",13,ARP160102086A; AU2015403040A; BR112018000614A; CA2992682A; CN201580081678A; CN202110260009A; CO2018001162A; CR20180106A; CY191101280T; DK15767567T; ECPI201811158A; EP15767567A; ES15767567T; ES2015070552W; HK18109351A; HRP20192193T; HUE15767567A; IL25665717A; JP2018521716A; KR20187004431A; LT15767567T; MA42464A; MX2018000742A; NZ73958615A; PL15767567T; PT15767567T; RSP20191535A; RU2018105837A; SG11201800381RA; SI201531013T; US201515745408A; US202117159068A; UY36777A; ZA201801053A,31,2017-01-26,2023-10-31,81,0,0,0,0,0,
054185991,AU2015403040A,2015-07-17,AU2015403040A1,2018-02-22,['Method and apparatus for transforming municipal solid organic and inorganic waste into aggregates'],"The invention relates to a method and an apparatus (100) for transforming municipal solid organic and inorganic waste into aggregates, which comprises an extruding machine connected to a reactor. The extruding machine is formed by an extrusion cylinder (103) through which a piston (104) circulates inside of an extrusion cavity (106) that comprises three sections (107, 110, 111) and is fed with a mortar obtained after the preprocessing of the waste. The end (115) of the third section (111) is connected to the reactor (112) by means of an opening (114). The longitudinal shaft of the reactor is formed by a steel rotary shaft (116) on which steel blades (108) are disposed, the ends thereof, when rotated, performing functions of cutting, hammering, perforating and acting as a hydraulic propeller. Between the ends of the blades and the wall of the reactor is a gap greater than 0.1 mm thick. The reactor has a discharge valve (300) for discharging the mortar in the boundary zone through openings (304) once the mortar has been processed by means of a series of cycles of pressure, vibration energy and decompression.",IBIRCOM S A (UY); IBIRCOM S A,GARÍN ROTONDARO INAKI JOSE; GNAEDINGER OSCAR MIGUEL; GARÍN ROTONDARO IÑAKI JOSÉ; GNÄDINGER OSCAR MIGUEL,B03B9/06; B09B3/00; C04B18/30,3,"B02C18/0084 (EP,IL,KR,US); B02C18/14 (EP,IL,KR,US); B02C18/2216 (IL,US); B02C18/2233 (EP,IL,KR,US); B02C23/18 (IL,US); B09B3/00 (IL,RU); B09B3/20 (EP,IL,KR,US); B09B3/25 (IL,US); C04B18/021 (EP,IL,KR,US); C04B18/305 (EP,IL,KR,US); C04B40/0071 (EP,IL,US); C04B40/0082 (EP,IL,US); Y02W30/91 (EP,KR,US)",13,ARP160102086A; AU2015403040A; BR112018000614A; CA2992682A; CN201580081678A; CN202110260009A; CO2018001162A; CR20180106A; CY191101280T; DK15767567T; ECPI201811158A; EP15767567A; ES15767567T; ES2015070552W; HK18109351A; HRP20192193T; HUE15767567A; IL25665717A; JP2018521716A; KR20187004431A; LT15767567T; MA42464A; MX2018000742A; NZ73958615A; PL15767567T; PT15767567T; RSP20191535A; RU2018105837A; SG11201800381RA; SI201531013T; US201515745408A; US202117159068A; UY36777A; ZA201801053A,31,2017-01-26,2023-10-31,81,0,0,0,0,0,
054185991,EP15767567A,2015-07-17,EP3326728A1,2018-05-30,['METHOD AND APPARATUS FOR TRANSFORMING MUNICIPAL SOLID ORGANIC AND INORGANIC WASTE INTO AGGREGATES'],"Method and apparatus (100) for transforming organic and inorganic solid urban waste into aggregates, comprising an extruding machine connected to a reactor. The extruding machine is formed by an extrusion cylinder (103) through which a piston circulates (104) inside an extrusion cavity (106), which comprises three sections (107, 110, 111) and is fed with a parget obtained after pre-processing the waste. The end (115) of the third section (111) is connected to the reactor (112) through an opening (114). The reactor's longitudinal shaft is formed by a rotatory steel shaft (116) in which some steel blades are arranged (108), whose ends play the roles of cutting, hammering, punching and hydraulic helix as they rotate. Between the end of the blades and the wall of the reactor, there is a clearance of more than 0,1 mm of thickness. The reactor has a discharge valve (300) to discharge the parget present in the boundary area through some openings (304), once it has been processed by a series of pressure, vibration energy and decompression cycles.",IBIRCOM S A (UY); IBIRCOM S A (UY),GARÍN ROTONDARO IÑAKI JOSÉ (ES); GNÄDINGER OSCAR MIGUEL (AR); GARÍN ROTONDARO IÑAKI JOSÉ (ES); GNÄDINGER OSCAR MIGUEL (AR),B03B9/06; B09B3/00; C04B18/30,3,"B02C18/0084 (EP,IL,KR,US); B02C18/14 (EP,IL,KR,US); B02C18/2216 (IL,US); B02C18/2233 (EP,IL,KR,US); B02C23/18 (IL,US); B09B3/00 (IL,RU); B09B3/20 (EP,IL,KR,US); B09B3/25 (IL,US); C04B18/021 (EP,IL,KR,US); C04B18/305 (EP,IL,KR,US); C04B40/0071 (EP,IL,US); C04B40/0082 (EP,IL,US); Y02W30/91 (EP,KR,US)",13,ARP160102086A; AU2015403040A; BR112018000614A; CA2992682A; CN201580081678A; CN202110260009A; CO2018001162A; CR20180106A; CY191101280T; DK15767567T; ECPI201811158A; EP15767567A; ES15767567T; ES2015070552W; HK18109351A; HRP20192193T; HUE15767567A; IL25665717A; JP2018521716A; KR20187004431A; LT15767567T; MA42464A; MX2018000742A; NZ73958615A; PL15767567T; PT15767567T; RSP20191535A; RU2018105837A; SG11201800381RA; SI201531013T; US201515745408A; US202117159068A; UY36777A; ZA201801053A,31,2017-01-26,2023-10-31,81,0,0,0,0,0,
054185991,US201515745408A,2015-07-17,US10933425B2,2018-08-02,['METHOD AND APPARATUS FOR TRANSFORMING MUNICIPAL SOLID ORGANIC AND INORGANIC WASTE INTO AGGREGATES'],"Method and apparatus (100) for transforming organic and inorganic solid urban waste into aggregates, comprising an extruding machine connected to a reactor. The extruding machine is formed by an extrusion cylinder (103) through which a piston circulates (104) inside an extrusion cavity (106), which comprises three sections (107, 110, 111) and is fed with a parget obtained after pre-processing the waste. The end (115) of the third section (111) is connected to the reactor (112) through an opening (114). The reactor's longitudinal shaft is formed by a rotatory steel shaft (116) in which some steel blades are arranged (108), whose ends play the roles of cutting, hammering, punching and hydraulic helix as they rotate. Between the end of the blades and the wall of the reactor, there is a clearance of more than 0.1 mm of thickness. The reactor has a discharge valve (300) to discharge the parget present in the boundary area through some openings (304), once it has been processed by a series of pressure, vibration energy and decompression cycles.",GARIN ROTONDARO INAKI JOSE (ES); GNADINGER OSCAR MIGUEL (AR); IBIRCOM S A (UY),GARIN ROTONDARO INAKI JOSE (ES); GNADINGER OSCAR MIGUEL (AR); GARIN ROTONDARO INAKI JOSE (ES); GNADINGER OSCAR MIGUEL (AR),B02C18/00; B02C18/14; B02C18/22; B02C23/18; B09B3/00; C04B18/02; C04B18/30; C04B40/00,8,"B02C18/0084 (EP,IL,KR,US); B02C18/14 (EP,IL,KR,US); B02C18/2216 (IL,US); B02C18/2233 (EP,IL,KR,US); B02C23/18 (IL,US); B09B3/00 (IL,RU); B09B3/20 (EP,IL,KR,US); B09B3/25 (IL,US); C04B18/021 (EP,IL,KR,US); C04B18/305 (EP,IL,KR,US); C04B40/0071 (EP,IL,US); C04B40/0082 (EP,IL,US); Y02W30/91 (EP,KR,US)",13,ARP160102086A; AU2015403040A; BR112018000614A; CA2992682A; CN201580081678A; CN202110260009A; CO2018001162A; CR20180106A; CY191101280T; DK15767567T; ECPI201811158A; EP15767567A; ES15767567T; ES2015070552W; HK18109351A; HRP20192193T; HUE15767567A; IL25665717A; JP2018521716A; KR20187004431A; LT15767567T; MA42464A; MX2018000742A; NZ73958615A; PL15767567T; PT15767567T; RSP20191535A; RU2018105837A; SG11201800381RA; SI201531013T; US201515745408A; US202117159068A; UY36777A; ZA201801053A,31,2017-01-26,2023-10-31,81,0,0,0,0,0,
054185991,BR112018000614A,2015-07-17,BR112018000614A2,2018-09-18,?método para transformar resíduos urbanos sólidos em agregados e aparelho para transformar resíduos urbanos sólidos orgânicos e inorgânicos em agregados?,"a invenção se refere a um método e a um aparelho (100), para transformar resíduos urbanos sólidos orgânicos e inorgânicos em agregados, que compreendem uma máquina extrusora conectada a um reator. a máquina extrusora é formada por um cilindro de extrusão (103) através do qual um pistão (104) circula dentro de uma cavidade de extrusão (106), que compreende três seções (107, 110, 111) e é alimentada com uma argamassa obtida após pré-processar os resíduos. a extremidade (115) da terceira seção (111) é conectada ao reator (112) através de uma abertura (114). o eixo longitudinal do reator é formado por um eixo de aço giratório (116) no qual lâminas de aço são dispostas (108), cujas extremidades desempenham as funções de cortar, martelar, socar e agir como uma hélice hidráulica à medida que giram. entre a extremidade das lâminas e a parede do reator, há uma folga de mais de 0,1 mm de espessura. o reator tem uma válvula de descarga (300) para descarregar a argamassa na área limite através de aberturas (304), após a mesma ter sido processada por uma série de ciclos de pressão, energia de vibração e descompressão.",IBIRCOM S A (UY); IBIRCOM S A (UY),IÑAKI JOSÉ GARÍN ROTONDARO (ES); OSCAR MIGUEL GNÄDINGER (AR); IÑAKI JOSÉ GARÍN ROTONDARO (ES); OSCAR MIGUEL GNÄDINGER (AR),B03B9/06; B09B3/00; C04B18/30,3,"B02C18/0084 (EP,IL,KR,US); B02C18/14 (EP,IL,KR,US); B02C18/2216 (IL,US); B02C18/2233 (EP,IL,KR,US); B02C23/18 (IL,US); B09B3/00 (IL,RU); B09B3/20 (EP,IL,KR,US); B09B3/25 (IL,US); C04B18/021 (EP,IL,KR,US); C04B18/305 (EP,IL,KR,US); C04B40/0071 (EP,IL,US); C04B40/0082 (EP,IL,US); Y02W30/91 (EP,KR,US)",13,ARP160102086A; AU2015403040A; BR112018000614A; CA2992682A; CN201580081678A; CN202110260009A; CO2018001162A; CR20180106A; CY191101280T; DK15767567T; ECPI201811158A; EP15767567A; ES15767567T; ES2015070552W; HK18109351A; HRP20192193T; HUE15767567A; IL25665717A; JP2018521716A; KR20187004431A; LT15767567T; MA42464A; MX2018000742A; NZ73958615A; PL15767567T; PT15767567T; RSP20191535A; RU2018105837A; SG11201800381RA; SI201531013T; US201515745408A; US202117159068A; UY36777A; ZA201801053A,31,2017-01-26,2023-10-31,81,0,0,0,0,0,
054185991,RU2018105837A,2015-07-17,RU2697384C1,2019-08-13,['METHOD AND APPARATUS FOR PROCESSING ORGANIC AND INORGANIC SOLID MUNICIPAL WASTES INTO AGGREGATES'],"FIELD: physics.SUBSTANCE: plant for processing organic and inorganic solid municipal wastes into aggregates comprises extruding machine connected to reactor. Extruder comprises extrusion cylinder wherein piston circulates inside said cavity. Cylinder consists of three compartments into which mixture produced after pre-treatment of wastes is fed. End of third compartment is connected with reactor through hole. Longitudinal shaft of the reactor is formed by a rotary steel shaft on which there are several steel blades, whose ends act as a cutting, beating, stamping and hydraulic spiral when they rotate. Between blades ends and reactor wall there is a gap with thickness of more than 0.1 mm. Reactor has an outlet valve for discharge of the mixture present in the boundary layer region through several holes after it has been treated with a series of pressure, vibration and decompression energy cycles. Method of processing solid municipal wastes into units includes a step of collecting and preparing wastes from solid wastes for obtaining a mixture, a step of feeding organic and inorganic solid household wastes to the processing plant, compression step, at which the mixture is compressed by a piston of an extruding machine, a processing step, an ejection step.EFFECT: use of the declared group of inventions provides higher efficiency of processing wastes.33 cl, 12 dwg",IBIRCOM S A (UY),GARIN ROTONDARO INAKI JOSE (ES); GNAEDINGER OSCAR MIGUEL (AR),B09B3/00,1,"B02C18/0084 (EP,IL,KR,US); B02C18/14 (EP,IL,KR,US); B02C18/2216 (IL,US); B02C18/2233 (EP,IL,KR,US); B02C23/18 (IL,US); B09B3/00 (IL,RU); B09B3/20 (EP,IL,KR,US); B09B3/25 (IL,US); C04B18/021 (EP,IL,KR,US); C04B18/305 (EP,IL,KR,US); C04B40/0071 (EP,IL,US); C04B40/0082 (EP,IL,US); Y02W30/91 (EP,KR,US)",13,ARP160102086A; AU2015403040A; BR112018000614A; CA2992682A; CN201580081678A; CN202110260009A; CO2018001162A; CR20180106A; CY191101280T; DK15767567T; ECPI201811158A; EP15767567A; ES15767567T; ES2015070552W; HK18109351A; HRP20192193T; HUE15767567A; IL25665717A; JP2018521716A; KR20187004431A; LT15767567T; MA42464A; MX2018000742A; NZ73958615A; PL15767567T; PT15767567T; RSP20191535A; RU2018105837A; SG11201800381RA; SI201531013T; US201515745408A; US202117159068A; UY36777A; ZA201801053A,31,2017-01-26,2023-10-31,81,0,0,0,0,0,
054185991,DK15767567T,2015-07-17,DK3326728T3,2019-12-02,Fremgangsmåde og apparat til at omdanne kommunalt fast organisk og uorganisk affald til aggregater,,IBIRCOM S A (UY),GNÄDINGER OSCAR MIGUEL (AR); GARÍN ROTONDARO IÑAKI JOSÉ (ES),B03B9/06; B09B3/00; C04B18/30,3,"B02C18/0084 (EP,IL,KR,US); B02C18/14 (EP,IL,KR,US); B02C18/2216 (IL,US); B02C18/2233 (EP,IL,KR,US); B02C23/18 (IL,US); B09B3/00 (IL,RU); B09B3/20 (EP,IL,KR,US); B09B3/25 (IL,US); C04B18/021 (EP,IL,KR,US); C04B18/305 (EP,IL,KR,US); C04B40/0071 (EP,IL,US); C04B40/0082 (EP,IL,US); Y02W30/91 (EP,KR,US)",13,ARP160102086A; AU2015403040A; BR112018000614A; CA2992682A; CN201580081678A; CN202110260009A; CO2018001162A; CR20180106A; CY191101280T; DK15767567T; ECPI201811158A; EP15767567A; ES15767567T; ES2015070552W; HK18109351A; HRP20192193T; HUE15767567A; IL25665717A; JP2018521716A; KR20187004431A; LT15767567T; MA42464A; MX2018000742A; NZ73958615A; PL15767567T; PT15767567T; RSP20191535A; RU2018105837A; SG11201800381RA; SI201531013T; US201515745408A; US202117159068A; UY36777A; ZA201801053A,31,2017-01-26,2023-10-31,81,0,0,0,0,0,
054185991,MA42464A,2015-07-17,MA42464B1,2020-01-31,Procédé et appareil pour transformer des déchets urbains solides organiques et inorganiques en agrégats,"L'invention concerne un procédé et un appareil (100) destinés à transformer des déchets urbains solides organiques et inorganiques en agrégats, faisant intervenir une extrudeuse reliée à un réacteur. L'extrudeuse est formée par un cylindre d'extrusion (103) à travers lequel passe un piston (104) à l'intérieur de la cavité d'extrusion (106), qui comporte trois sections (107, 110, 111) et qui est alimentée en une masse obtenue par prétraitement des déchets. L'extrémité (115) de la troisième section (111) est reliée au réacteur (112) par l'intermédiaire d'une ouverture (114). L'axe longitudinal du réacteur est formé par un axe rotatif d'acier (116) sur lequel sont disposées des ailettes d'acier (108) dont les extrémités, lors d'une rotation, remplissent les fonctions de coupe, de martelage, d'emporte-pièce et d'hélice hydraulique. Une lumière plus grande de 0,1 mm d'épaisseur est située entre l'extrémité des ailettes et la paroi du réacteur. Ledit réacteur possède une valve de décharge (300) destinée à évacuer la masse présente dans la zone limite à travers des ouvertures (304), après son traitement au moyen d'une série de cycles de pression, d'énergie de vibration et de décompression.",IBIRCOM S A (UY),GARÍN ROTONDARO IÑAKI JOSÉ; GNÄDINGER OSCAR MIGUEL,B03B9/06; B09B3/00; C04B18/30,3,"B02C18/0084 (EP,IL,KR,US); B02C18/14 (EP,IL,KR,US); B02C18/2216 (IL,US); B02C18/2233 (EP,IL,KR,US); B02C23/18 (IL,US); B09B3/00 (IL,RU); B09B3/20 (EP,IL,KR,US); B09B3/25 (IL,US); C04B18/021 (EP,IL,KR,US); C04B18/305 (EP,IL,KR,US); C04B40/0071 (EP,IL,US); C04B40/0082 (EP,IL,US); Y02W30/91 (EP,KR,US)",13,ARP160102086A; AU2015403040A; BR112018000614A; CA2992682A; CN201580081678A; CN202110260009A; CO2018001162A; CR20180106A; CY191101280T; DK15767567T; ECPI201811158A; EP15767567A; ES15767567T; ES2015070552W; HK18109351A; HRP20192193T; HUE15767567A; IL25665717A; JP2018521716A; KR20187004431A; LT15767567T; MA42464A; MX2018000742A; NZ73958615A; PL15767567T; PT15767567T; RSP20191535A; RU2018105837A; SG11201800381RA; SI201531013T; US201515745408A; US202117159068A; UY36777A; ZA201801053A,31,2017-01-26,2023-10-31,81,0,0,0,0,0,
054185991,HUE15767567A,2015-07-17,HUE046832T2,2020-04-28,['METHOD AND APPARATUS FOR TRANSFORMING MUNICIPAL SOLID ORGANIC AND INORGANIC WASTE INTO AGGREGATES'],,IBIRCOM S A (UY),GARIN ROTONDARO IÒAKI JOSE (ES); GNÄDINGER OSCAR MIGUEL (AR),B03B9/06; B09B3/00; C04B18/30,3,"B02C18/0084 (EP,IL,KR,US); B02C18/14 (EP,IL,KR,US); B02C18/2216 (IL,US); B02C18/2233 (EP,IL,KR,US); B02C23/18 (IL,US); B09B3/00 (IL,RU); B09B3/20 (EP,IL,KR,US); B09B3/25 (IL,US); C04B18/021 (EP,IL,KR,US); C04B18/305 (EP,IL,KR,US); C04B40/0071 (EP,IL,US); C04B40/0082 (EP,IL,US); Y02W30/91 (EP,KR,US)",13,ARP160102086A; AU2015403040A; BR112018000614A; CA2992682A; CN201580081678A; CN202110260009A; CO2018001162A; CR20180106A; CY191101280T; DK15767567T; ECPI201811158A; EP15767567A; ES15767567T; ES2015070552W; HK18109351A; HRP20192193T; HUE15767567A; IL25665717A; JP2018521716A; KR20187004431A; LT15767567T; MA42464A; MX2018000742A; NZ73958615A; PL15767567T; PT15767567T; RSP20191535A; RU2018105837A; SG11201800381RA; SI201531013T; US201515745408A; US202117159068A; UY36777A; ZA201801053A,31,2017-01-26,2023-10-31,81,0,0,0,0,0,
054185991,ES15767567T,2015-07-17,ES2758513T3,2020-05-05,Método y aparato para transformar residuos urbanos sólidos orgánicos e inorgánicos en áridos,"Método y aparato (100) para transformar residuos urbanos sólidos orgánicos e inorgánicos en áridos, que comprende una máquina extrusora conectada a un reactor. La máquina extrusora está conformada por un cilindro de extrusión (103) por el cual circula un pistón (104) dentro de la cavidad de extrusión (106), que comprende tres secciones (107, 110, 111) y es alimentada con una argamasa obtenida tras un preprocesado de los residuos. El extremo (115) de la tercera sección (111) está conectado al reactor (112) mediante una abertura (114). El eje longitudinal del reactor está conformado por un eje giratorio de acero (116) en el que están dispuestas unas aspas de acero (108) cuyos extremos al girar cumplen funciones de corte, martillado, sacabocados y de hélice hidráulica. Entre el extremo de las aspas y la pared del reactor hay una luz mayor de 0,1 mm de espesor. El reactor posee una válvula de descarga (300) para descargar la argamasa presente en la zona límite a través de unas aberturas (304), una vez que ha sido procesada mediante una serie de ciclos de presión, energía de vibración y descompresión.",IBIRCOM S A (UY),GARIN ROTONDARO IÑAKI JOSÉ; GNÄDINGER OSCAR MIGUEL,B03B9/06; B09B3/00; C04B18/30,3,"B02C18/0084 (EP,IL,KR,US); B02C18/14 (EP,IL,KR,US); B02C18/2216 (IL,US); B02C18/2233 (EP,IL,KR,US); B02C23/18 (IL,US); B09B3/00 (IL,RU); B09B3/20 (EP,IL,KR,US); B09B3/25 (IL,US); C04B18/021 (EP,IL,KR,US); C04B18/305 (EP,IL,KR,US); C04B40/0071 (EP,IL,US); C04B40/0082 (EP,IL,US); Y02W30/91 (EP,KR,US)",13,ARP160102086A; AU2015403040A; BR112018000614A; CA2992682A; CN201580081678A; CN202110260009A; CO2018001162A; CR20180106A; CY191101280T; DK15767567T; ECPI201811158A; EP15767567A; ES15767567T; ES2015070552W; HK18109351A; HRP20192193T; HUE15767567A; IL25665717A; JP2018521716A; KR20187004431A; LT15767567T; MA42464A; MX2018000742A; NZ73958615A; PL15767567T; PT15767567T; RSP20191535A; RU2018105837A; SG11201800381RA; SI201531013T; US201515745408A; US202117159068A; UY36777A; ZA201801053A,31,2017-01-26,2023-10-31,81,0,0,0,0,0,
054185991,ARP160102086A,2016-07-07,AR105300A1,2017-09-20,MÉTODO Y APARATO PARA TRANSFORMAR RESIDUOS URBANOS SÓLIDOS ORGÁNICOS E INORGÁNICOS EN ÁRIDOS,"Método y aparato (100) para transformar residuos urbanos sólidos orgánicos e inorgánicos en áridos, que comprende una máquina extrusora conectada a un reactor. La máquina extrusora está conformada por un cilindro de extrusión (103) por el cual circula un pistón (104) dentro de la cavidad de extrusión (106), que comprende tres secciones (107, 110, 111) y es alimentada con una argamasa obtenida tras un pre-procesado de los residuos. El extremo (115) de la tercera sección (111) está conectado al reactor (112) mediante una abertura (114). El eje longitudinal del reactor está conformado por un eje giratorio de acero (116) en el que están dispuestas unas aspas de acero (108) cuyos extremos al girar cumplen funciones de corte, martillado, sacabocados y de hélice hidráulica. Entre el extremo de las aspas y la pared del reactor hay una luz mayor de 0,1 mm. de espesor. El reactor posee una válvula de descarga (300) para descargar la argamasa presente en la zona límite a través de unas aberturas (304), una vez que ha sido procesada mediante una serie de ciclos de presión, energía de vibración y descompresión.",IBIRCOM SOC ANÓNIMA (UY),,B03B9/06; B09B3/00,2,"B02C18/0084 (EP,IL,KR,US); B02C18/14 (EP,IL,KR,US); B02C18/2216 (IL,US); B02C18/2233 (EP,IL,KR,US); B02C23/18 (IL,US); B09B3/00 (IL,RU); B09B3/20 (EP,IL,KR,US); B09B3/25 (IL,US); C04B18/021 (EP,IL,KR,US); C04B18/305 (EP,IL,KR,US); C04B40/0071 (EP,IL,US); C04B40/0082 (EP,IL,US); Y02W30/91 (EP,KR,US)",13,ARP160102086A; AU2015403040A; BR112018000614A; CA2992682A; CN201580081678A; CN202110260009A; CO2018001162A; CR20180106A; CY191101280T; DK15767567T; ECPI201811158A; EP15767567A; ES15767567T; ES2015070552W; HK18109351A; HRP20192193T; HUE15767567A; IL25665717A; JP2018521716A; KR20187004431A; LT15767567T; MA42464A; MX2018000742A; NZ73958615A; PL15767567T; PT15767567T; RSP20191535A; RU2018105837A; SG11201800381RA; SI201531013T; US201515745408A; US202117159068A; UY36777A; ZA201801053A,31,2017-01-26,2023-10-31,81,0,0,0,0,0,
054185991,ECPI201811158A,2018-02-15,ECSP18011158A,2018-04-30,Método y aparato para transformar residuos urbanos sólidos orgánicos e inorgánicos en áridos,"Método y aparato (100) para transformar residuos urbanos sólidos orgánicos e inorgánicos en áridos, que comprende una máquina extrusora conectada a un reactor. La máquina extrusora está conformada por un cilindro de extrusión (103) por el cual circula un pistón (104) dentro de la cavidad de extrusión (106), que comprende tres secciones (107, 110, 111) y es alimentada con una argamasa obtenida tras un pre-procesado de los residuos. El extremo (115) de la tercera sección (111) está conectado al reactor (112) mediante una abertura (114). El eje longitudinal del reactor está conformado por un eje giratorio de acero (116) en el que están dispuestas unas aspas de acero (108) cuyos extremos al girar cumplen funciones de corte, martillado, sacabocados y de hélice hidráulica. Entre el extremo de las aspas y la pared del reactor hay una luz mayor de 0,1 mm de espesor. El reactor posee una válvula de descarga (300) para descargar la argamasa presente en la zona límite a través de unas aberturas (304), una vez que ha sido procesada mediante una serie de ciclos de presión, energía de vibración y descompresión.",IBIRCOM S A (UY),GNADINGER OSCAR MIGUEL (AR); GARIN ROTONDARO IÑAKI JOSÉ (ES),B03B9/06; B09B3/00; C04B18/30,3,"B02C18/0084 (EP,IL,KR,US); B02C18/14 (EP,IL,KR,US); B02C18/2216 (IL,US); B02C18/2233 (EP,IL,KR,US); B02C23/18 (IL,US); B09B3/00 (IL,RU); B09B3/20 (EP,IL,KR,US); B09B3/25 (IL,US); C04B18/021 (EP,IL,KR,US); C04B18/305 (EP,IL,KR,US); C04B40/0071 (EP,IL,US); C04B40/0082 (EP,IL,US); Y02W30/91 (EP,KR,US)",13,ARP160102086A; AU2015403040A; BR112018000614A; CA2992682A; CN201580081678A; CN202110260009A; CO2018001162A; CR20180106A; CY191101280T; DK15767567T; ECPI201811158A; EP15767567A; ES15767567T; ES2015070552W; HK18109351A; HRP20192193T; HUE15767567A; IL25665717A; JP2018521716A; KR20187004431A; LT15767567T; MA42464A; MX2018000742A; NZ73958615A; PL15767567T; PT15767567T; RSP20191535A; RU2018105837A; SG11201800381RA; SI201531013T; US201515745408A; US202117159068A; UY36777A; ZA201801053A,31,2017-01-26,2023-10-31,81,0,0,0,0,0,
