familyNumber,applicationNumber,applicationDate,publicationNumber,publicationDate,patentName,abstract,applicant,inventor,IPC,IPC_count,CPC,CPC_count,familyMembers (appNum),geographicalExtensions,familyDates_min,familyDates_max,timeDifference,backwardCitationsESpaceRaw,backwardCitationsESpaceA,backwardCitationsESpaceB,backwardCitationsGoogle,forwardCitationsGoogle,publicationNumberGoogle
069629982,ECDI201894153U,2019-01-07,ECSMU18094153U,2019-01-31,DISPENSADOR RAMA,"ES UN ARTEFACTO ELECTROMECÁNICO CUYA FUNCIÓN ES EMBAZAR PRODUCTOS VARIOS DE DULCERIA, MEDIANTE MECANISMOS AUTÓNOMOS COORDINADOS DE ACUERDO A LA DENSIDAD Y CARACTERÍSTICA DEL DULCE, PARA OBTENER UN EMBAZADO CUANDO LA RUEDA GIRA Y SE UBICA DE FORMA VERTICAL AL DISPENSADOR DEL PRODUCTO, LA DISTRIBUCIÓN DE CADA PRODUCTO ES MODERNA CON VARIEDAD EN LA PRESENTACIÓN, UNA VEZ REALIZADO TODO EL GIRO DEL DISCO HAY UNA VENTANA PARA PODER RETIRAR EL PRODUCTO.",BUSTOS MONTERO RAUL EDUARDO (EC),BUSTOS MONTERO RAUL EDUARDO (EC),B65D47/00,1,,0,ECDI201894153U,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629985,ECDI201891111F,2018-12-06,ECSDI18091111S,2019-01-31,TRANSPORTADOR PARA APLICACIONES MILITARES (T.A.M),REGLA FLEXIBLE PORTÁTIL DE ALTA RESISTENCIA CON ESCALAS DE MEDICIÓN AJUSTADAS PARA USO MILITAR,JUAN LEOPOLDO AMON DE LA GUERRA (EC),JUAN LEOPOLDO AMON DE LA GUERRA (EC),,0,,0,ECDI201891111F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629986,ECDI201870011F,2018-10-29,ECSDI18070011S,2019-01-31,PORTACEPILLOS TRIPLE,"Entre todos los productos y accesorios que se utiliza en un baño el que más puede afectar la salud de las personas es el cepillo de dientes, ya que es el más expuesto a bacterias por el lugar en el que normalmente se coloca, como en vasos y el mismo lavamanos que son lugares en donde se empoza el agua que no siempre está limpia. Todo esto nos ha llevado a crear un producto que sea práctico, estético y sobre todo higiénico; este producto es un porta cepillos de dientes con ventosas, cuyo objetivo principal es no permitir que el cepillo de dientes este en contacto con líquidos o superficies contaminantes.",JUAN ALVAREZ CIA LTDA (EC),JUAN FERNANDO ALVAREZ ASTUDILLO (EC),,0,,0,ECDI201870011F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629987,ECDI201870012F,2018-10-29,ECSDI18070012S,2019-01-31,PORTACEPILLOS DOBLE,"Entre todos los productos y accesorios que se utiliza en un baño el que más puede afectar la salud de las personas es el cepillo de dientes, ya que es el más expuesto a bacterias por el lugar en el que normalmente se coloca, como en vasos y el mismo lavamanos que son lugares en donde se empoza el agua que no siempre está limpia. Todo esto nos ha llevado a crear un producto que sea práctico, estético y sobre todo higiénico; este producto es un porta cepillos de dientes con ventosas, cuyo objetivo principal es no permitir que el cepillo de dientes este en contacto con líquidos o superficies contaminantes.",JUAN ALVAREZ CIA LTDA (EC),JUAN FERNANDO ALVAREZ ASTUDILLO (EC),,0,,0,ECDI201870012F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629988,ECDI201887472F,2018-11-29,ECSDI18087472S,2019-01-31,Eco-Refugio Modular Permanente MODUORG,"Eco Refugio MODUORG de respuesta inmediata es un elemento modular, plegable, firme, funcional, habitable, conformado por elementos naturales como madera y guadua rolliza, destacando sus anclajes que sujetarán los elementos estructurales los cuales son acoplados mediante un sistema versátil que soporta la estructura formándose un espacio seguro cimentado, estructurado, funcional, con diseño de áreas, estéticas y componentes con criterios de: forma, función, materiales y transportabilidad; cimentado el piso podrá ser armado en 5 horas. CLASIFICACIÓN INTERNACIONAL DE PATENTE: E04H9/00 E04H 1/12",SERVIO ROBERTO ANDRADE VIANA (EC); PONTIFICIA UNIV CATOLICA DEL ECUADOR SEDE IBARRA (EC); WALTER RENAN ZURITA AYALA (EC),WALTER RENÁN ZURITA AYALA (EC); SERVIO ROBERTO ANDRADE VIANA (EC),,0,,0,ECDI201887472F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629989,ECDI201887852F,2018-11-28,ECSDI18087852S,2019-01-31,Máquina de cordón ecológico con alimentación móvil de hilo SP1DER,"Máquina de cordón ecológico con elemento de alimentación móvil de hilo, del tipo de las empleadas para tejer cordón de punto, constituida por un sistema de tejido, monocilindro ranurado, en el que la mejora comprende de una carcasa exterior móvil con guía hilo, chasis o bastidor con diseño, donde soporta una caja de trasmisión, motor reductor, tiratelas estándar, niveladores, poleas, castillo estándar surtuba, camones o guías de cordonera, incluye la forma de las piezas CLASIFICACIÓN INTERNACIONAL DE PATENTE: D07B7/00 - D07B1/12",PONTIFICIA UNIV CATOLICA DEL ECUADOR SEDE IBARRA (EC); SERVIO ROBERTO ANDRADE VIANA (EC); SANTIAGO LENIN PAREDES CAIZA (EC),SANTIAGO LENIN PAREDES CAIZA (EC); SERVIO ROBERTO ANDRADE VIANA (EC),,0,,0,ECDI201887852F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629990,ECDI201890897F,2018-12-19,ECSDI18090897S,2019-01-31,RASTRA 40 DISCOS,RASTRA DE 40 DISCOS,STEELINC INNOVACION EN ACERO CIA LTDA (EC),WONG BAROS JAVIER ENRIQUE (EC),,0,,0,ECDI201890897F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629991,ECDI201889439F,2018-12-06,ECSDI18089439S,2019-01-31,SILLA DE RUEDAS ELECTRICA CON BIPEDESTADOR SIMLULTANEO,"Silla de Ruedas Eléctrica que además de movilizarse en forma autónoma por acción de los motores eléctricos, Joystick y baterías, cuenta con un Actuador Lineal elctromecánico que le permite simultáneamente accionar y controlar el diseño estructural para efectuar los movimientos propios del Bipedestador, (subir y bajar). La estructura es metálica, tiene asientos y espaldar tapizados, apoya brazos abatibles, cinturones de seguridad para rodillas, piernas, cintura y dorso.",UNDA MARIN LINO JAVIER (EC),UNDA MARIN LINO JAVIER (EC),,0,,0,ECDI201889439F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629992,ECDI201887574F,2018-11-28,ECSDI18087574S,2019-01-31,DISPOSITIVO BIODEGRADABLE DE CULTIVO CON SISTEMA DE CIRCULACIÓN DE FLUIDOS Y CUERPOS SÓLIDOS,"El presente modelo de utilidad hace referencia a un dispositivo conformado para mejorar las condiciones de cultivo de plantas, que comprende un cuerpo principal impermeable de forma esferoidal irregular provisto de orificios distribuidos en la superficie lisa del cuerpo del dispositivo, así como en las protuberancias, que permiten la circulación de aire y agua, así como, a la movilización de microorganismos, insectos y lombrices presentes en los suelos de uso agrícola, lo que genera un mayor desarrollo de las plantas. Su durabilidad y bajo costo lo convierten en un dispositivo de fácil acceso, uso y con características biodegradables.",EDWIN FERNANDO DEL POZO VILLACIS (EC); PAOLA FERNANDA JARAMILLO BASTIDAS (EC); JOSE MIGUEL SEGNINI MAIZO (VE); MARY JOSEFINA VERGARA PAREDES (VE); PONTIFICIA UNIV CATOLICA DEL ECUADOR SEDE IBARRA (EC),EDWIN FERNANDO DEL POZO VILLACIS (EC); JOSE MIGUEL SEGNINI MAIZO (VE); MARY JOSEFINA VERGARA PAREDES (VE); PAOLA FERNANDA JARAMILLO BASTIDAS (EC),,0,,0,ECDI201887574F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629993,ECDI201890903F,2018-12-19,ECSDI18090903S,2019-01-31,SUBE Y BAJA,SUBE Y BAJA,STEELINC INNOVACION EN ACERO CIA LTDA (EC),WONG BAROS JAVIER ENRIQUE (EC),,0,,0,ECDI201890903F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629994,ECDI201890902F,2018-12-19,ECSDI18090902S,2019-01-31,TOBOGAN CLASICO,TOBOGAN CLASICO,STEELINC INNOVACION EN ACERO CIA LTDA (EC),WONG BAROS JAVIER ENRIQUE (EC),,0,,0,ECDI201890902F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629995,ECDI201890898F,2018-12-19,ECSDI18090898S,2019-01-31,COLUMPIO 2 Y 3 ASIENTOS,COLUMPIO,STEELINC INNOVACION EN ACERO CIA LTDA (EC),WONG BAROS JAVIER ENRIQUE (EC),,0,,0,ECDI201890898F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629996,ECDI201890905F,2018-12-19,ECSDI18090905S,2019-01-31,ESCALERA CHINA,ESCALERA CHINA (TREPADOR),STEELINC INNOVACION EN ACERO CIA LTDA (EC),WONG BAROS JAVIER ENRIQUE (EC),,0,,0,ECDI201890905F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629997,ECDI201893033F,2018-12-14,ECSDI18093033S,2019-01-31,RECICLA EN TU HOGAR,,POZO AVALOS JAIME RODRIGO (EC),POZO AVALOS JAIME RODRIGO (EC),,0,,0,ECDI201893033F,1,2019-01-31,2019-01-31,0,0,0,0,0,0,
069629999,ECPI201759402A,2017-09-07,ECSP17059402A,2019-03-29,"PROCESAMIENTO DE OBTENCIÓN DE BIOCOMBUSTIBLE ""HIDROCARBURANTE H-2 A PARTIR DE AGUA DE MAR","La invención se refiere a un procedimiento para la obtención de Bio-etanol, a través de la interacción de agua de mar, y productos naturales, tales como: sacarosas, almidones, y celulosas en una planta de destilación. El Bio-etanol obtenido denominado hidrocarburante H2 y los subproductos, forman parte de la presente Invención.",JUAN MODESTO FRANCO CARVAJAL (EC); ALBERTO MEJIAS LEON (CU),JUAN MODESTO FRANCO CARVAJAL (EC); ALBERTO MEJIAS LEON (CU),C07C29/08; C07C29/80; C12P7/08,3,,0,ECPI201759402A,1,2019-03-29,2019-03-29,0,0,0,0,0,0,
069630001,ECPI201807971U,2018-02-02,ECSMU18007971U,2019-03-29,ALCOBLOQ (Alcolimetro/Bloqueo/Mensajeria para Vehiculos),"Es un dispositivo formado por un conjunto de componentes electrónicos y software que organizados, configurados adecuadamente y con la codificación precisa “software” dan como resultado un sistema de Seguridad Vehicular cuya principal característica es la imposibilidad de encender el vehículo por personas que han ingerido alcohol. Elementos que forman parte del sistema:",CONSULTORA VERITASOFT S A (EC),FREDY PATRICIO NARANJO PETROCHE (EC); MARCELO SEGUNDO SEVILLA VIQUE (EC); PABLO EDUARDO MONTERO FARIAS (EC); VICENTE GERARDO PAREDES NARVAEZ (EC),,0,,0,ECPI201807971U,1,2019-03-29,2019-03-29,0,0,0,0,0,0,
069630003,ECPI201829004F,2018-04-16,ECSDI18029004S,2019-03-29,PANEL CURVO PARA PILAR,"El Diseño Industrial denominado PANEL CURVO PARA PILAR, se caracteriza porque a lo largo de los lados descendentes existe un canal y desde el borde superior existe una hendidura cilíndrica que recorre internamente el panel hasta su parte inferior, en la que puede acoplarse otra pieza del mismo tipo. Se necesitan dos piezas para crear los segmentos para el pilar. También cuenta con orificios en el cuerpo del panel para permitir el ingreso de varillas ya que el panel y la unión de los mismos está pensada para crear encofrados para pilares circulares. La vista superior muestra la parte del panel vista desde arriba y en los extremos, las uniones a los acoples a la otra pieza similar. La vista frontal muestra de una manera más clara, los orificios para el tránsito de las varillas que encajarían perfectamente con las piezas acopladas entre sí. La figura 1 representa una vista en perspectiva del diseño. La figura 2 representa una vista frontal del diseño. La figura 3 representa una vista de la parte superior del diseño. La figura 4 representa una vista de unión de partes del diseño. La figura 5 representa una vista lateral del diseño. La vista lateral no se ha especificado como izquierda o derecha ya que ambas son idénticas.",NOHERI S A (EC),HECTOR VINICIO MARIÑO PLUA (EC),,0,,0,ECPI201829004F,1,2019-03-29,2019-03-29,0,0,0,0,0,0,
069630004,ECPI201829003F,2018-04-16,ECSDI18029003S,2019-03-29,PANEL PLANO PARA PILAR,"El Diseño Industrial denominado PANEL PLANO PARA PILAR, se caracteriza porque a lo largo de los lados descendentes existe un canal y desde el borde superior existe una hendidura cilíndrica que recorre internamente el panel hasta su parte inferior, en la que puede acoplarse otra pieza del mismo tipo. Se necesitan 4 paneles para dar la forma a cada segmento del pilar. También cuenta con orificios en el cuerpo del panel para permitir el ingreso de varillas ya que el panel y la unión de los mismos está pensada para crear encofrados para pilares. La vista superior muestra la parte del panel vista desde arriba y muestra en los extremos las uniones a los acoples a la otra pieza similar. La vista frontal muestra de una manera más clara, los orificios para el tránsito de las varillas que encajarían perfectamente con las piezas acopladas entre sí. La figura 1 representa una vista en perspectiva del diseño. La figura 2 representa una vista frontal del diseño. La figura 3 representa una vista de la parte superior del diseño. La figura 4 representa una vista de unión de partes del diseño. La figura 5 representa una vista lateral del diseño. La vista lateral no se ha especificado como izquierda o derecha ya que ambas son idénticas.",NOHERI S A (EC),HECTOR VINICIO MARIÑO PLUA (EC),,0,,0,ECPI201829003F,1,2019-03-29,2019-03-29,0,0,0,0,0,0,
069630005,ECDI201915400F,2019-03-01,ECSDI19015400S,2019-03-29,SISTEMA DE CONTROL VEHICULAR Y APOYO AL PEATÓN,"La presente solicitud es para el diseño de un semáforo vehicular, con las características preferenciales descritas en las gráficas adjuntas.",JUAN CASIERRA (EC),JUAN CASIERRA (EC),,0,,0,ECDI201915400F,1,2019-03-29,2019-03-29,0,0,0,0,0,0,
069630006,ECDI201914620F,2019-02-28,ECSDI19014620S,2019-03-29,SEPARADOR VIAL TUBULAR,SEPARADOR VIAL REFLECTIVO TUBULAR,DARIO ESTUARDO PALLMAY MACIAS (EC),DARIO ESTUARDO PALLMAY MACIAS (EC),,0,,0,ECDI201914620F,1,2019-03-29,2019-03-29,0,0,0,0,0,0,
069630007,ECDI201918484F,2019-03-15,ECSDI19018484S,2019-03-29,Vela aromática de 8 bordes acanala,"Es un diseño innovador de vela de 8 bordes acanalada, con aroma de diferentes esencias y en variedad de colores. De presentación y tamaño diferentes",EFRAIN ELIAS MORA SEGOVIA (EC),EFRAIN ELIAS MORA SEGOVIA (EC),,0,,0,ECDI201918484F,1,2019-03-29,2019-03-29,0,0,0,0,0,0,
069630010,ECDI201874088F,2019-03-29,ECSDI18074088S,2019-04-30,SUJETADOR DE SONDA FOLEY O VESICAL,DISEÑO DE SERGIO ARMANDO CHEVEZ BUSTAMANTE,SERGIO ARMANDO CHEVEZ BUSTAMANTE (EC),SERGIO ARMANDO CHEVEZ BUSTAMANTE (EC),,0,,0,ECDI201874088F,1,2019-04-30,2019-04-30,0,0,0,0,0,0,
069630011,ECDI201893537F,2019-01-24,ECSDI18093537S,2019-02-28,MOLEDORES PLANOS CON ESTRUCTURA DE CORTE DE INSERTOS,"Nuestra línea completa de moledores planos son una evolución de las brocas PDC fabricadas en un solo cuerpo sólido, sin partes móviles dando a lugar a una broca versátil, resistente, de alta durabilidad, permitiendo aplicar parámetros más elevados (WOB, RPM) para ser usadas en los campos petroleros.",LOGGING PERFORATING SERVICES LPS CIA LTDA (EC); MARIA GABRIELA PROANO GUEVARA (EC),LOGGING PERFORATING SERVICES LPS CIA LTDA (EC); MARIA GABRIELA PROAÑO GUEVARA (EC),,0,,0,ECDI201893537F,1,2019-02-28,2019-02-28,0,0,0,0,0,0,
069630012,ECDI201853461F,2018-08-11,ECSDI18053461S,2019-04-30,cabina de lactancia materna plus,"La cabina de lactancia plus es un espacio para que las madres puedan dar de lactar a sus bebés en un ambiente con las características adecuadas como por ejemplo: una atmósfera de tranquilidad, privacidad y seguridad, contar con espacio para depositar sus pertenencias y las del bebé, si tiene más hijos, pareja o acompañantes y desea ingresar con ellos lo puede hacer, iluminación y ventilación adecuadas y finalmente, un ambiente de salubridad para que la lactancia se pueda establecer sin correr ningún riesgo. En caso de que la madre desee extraer su leche en la cabina, lo puede hacer e igualmente cuenta con todo lo necesario para hacerlo. El objetivo de este producto es fomentar la lactancia materna de una manera amigable y sencilla en lugares públicos y privados.",ORELLANA GUILLEN MARIA ALEJANDRA (EC),MARGARITA ORELLANA (EC),,0,,0,ECDI201853461F,1,2019-04-30,2019-04-30,0,0,0,0,0,0,
069630014,ECDI201914408F,2019-03-19,ECSDI19014408S,2019-04-30,Caja Alinatura Weddings,Caja de cartón para transporte de rosas preservadas de manera segura y protegiéndolas de la manipulación que sufren en el viaje. La caja se doble de tal manera que permite a las rosas ser colocadas adentro y viajar de manera segura. El diseño de la caja y la forma en la que se abre es creación intelectual que no ha sido realizada en otro producto de similares características.,ALINATURA S A (EC),VILLALBA SALTOS SANTIAGO EDUARDO (EC),,0,,0,ECDI201914408F,1,2019-04-30,2019-04-30,0,0,0,0,0,0,
069630015,ECDI201923978F,2019-04-04,ECSDI19023978S,2019-04-30,Tejido artesanal tipo faja,"Tejido a mano en telares manuales de varios colores, texturas y en varios materiales",FARINANGO CORDOVA JOSE LUIS (EC),FARINANGO CORDOVA JOSE LUIS (EC),,0,,0,ECDI201923978F,1,2019-04-30,2019-04-30,0,0,0,0,0,0,
069630016,ECDI201922576F,2019-04-02,ECSDI19022576S,2019-04-30,BICICLETA ESTATICA,Bicicleta estatica para uso público. Consiste de un asiento con sujeción con manos y un pedal-manivela para uso por parte de piernas.,STEELINC INNOVACION EN ACERO CIA LTDA (EC),WONG BAROS JAVIER ENRIQUE (EC),,0,,0,ECDI201922576F,1,2019-04-30,2019-04-30,0,0,0,0,0,0,
069630017,ECPI201823839U,2018-03-28,ECSMU18023839U,2019-04-30,Estación de carga nivel 2 para vehículos eléctricos con capacidad de manejo a distancia,“Estación de carga nivel 2 para vehículos eléctricos con capacidad de manejo a distancia”,DARIO XAVIER CAGUANA BUELE (EC); LUIS GERARDO GONZALEZ MORALES (EC); WALTER RAMIRO ASTUDILLO ASTUDILLO (EC),WALTER RAMIRO ASTUDILLO ASTUDILLO (EC); LUIS GERARDO GONZÁLEZ MORALES (EC); DARIO XAVIER CAGUANA BUELE (EC),,0,,0,ECPI201823839U,1,2019-04-30,2019-04-30,0,0,0,0,0,0,
069630018,ECPI201814242U,2018-03-06,ECSMU18014242U,2019-04-30,Cafetera Profesional de Inducción,"Este modelo de utilidad se relaciona con el diseño y construcción de una cafetera profesional de inducción, para uso profesional e industrial, la misma que en su estructura incorpora un sistema de calentamiento por inducción para de esta forma reducir el consumo de energía eléctrica, siendo una enorme ventaja sobre todo cuando se trata del uso de cafeteras profesionales para el comercio. La cafetera profesional de inducción presenta dos cuerpos o circuitos: uno de calor y otro de presión. El circuito de calor comprende: una caldera (Fig. 2. D.), un sistema de calentamiento por inducción (Fig. 2. H y Fig. 3.) y un calderín (Fig. 2. I.), mientras que el circuito de presión comprende: una bomba (Fig. 2. G.), tuberías de paso directo de vapor (Fig. 2. B.), un manómetro (Fig. 2. J.), un presostato (Fig. 2. E.), y una electroválvula de salida (Fig. 2. K.).",ESCUELA POLITECNICA NAC (EC),GARY FERNANDO FLORES CADENA (EC),A47G19/14,1,,0,ECPI201814242U,1,2019-04-30,2019-04-30,0,0,0,0,0,0,
069630019,ECPI201808022U,2018-02-05,ECSMU18008022U,2019-04-30,PORTALÁMPARA PARA CASCO DE SEGURIDAD,"El portalámparas encaja en un soporte adecuado situado en el frontal del casco de seguridad, gracias a una ranura que sirve para insertar la lámpara, está elaborado con polipropileno virgen, cuyo peso es de 7 gramos, y cuyas dimensiones son 56 mm de ancho, 29 mm de alto y 16 mm de profundidad. El tamaño es único y su colocación es manual, a través de un enganche en las ranuras.",JAIME FRANCISCO PALACIOS ESPINOZA (EC),JAIME FRANCISCO PALACIOS ESPINOZA (EC),B62J11/00,1,,0,ECPI201808022U,1,2019-04-30,2019-04-30,0,0,0,0,0,0,
069630020,ECDI201902297U,2019-01-22,ECSMU19002297U,2019-04-30,DAMPENER LINC 86,MEMORIA DESCRIPTIVA DAMPENER LINC 86,DANIELCOM EQUIPMENT SUPPLY S A (EC),DANIELCOM EQUIPMENT SUPPLY S A (EC),F04B39/00,1,,0,ECDI201902297U,1,2019-04-30,2019-04-30,0,0,0,0,0,0,
069630021,ECPI201831517U,2018-04-23,ECSMU18031517U,2019-04-30,DISPOSITIVO REACTOR PARA PRESERVACION DE FLORES FRESCAS,"La invención presentada como patente de modelo de utilidad divulga un dispositivo (tanque) reactor para la preservación de flores frescas. El dispositivo está conformado por una serie de componentes que cumplen, en conjunto, una serie de características técnico / funcionales que permiten la preservación de flores frescas por un tiempo de permanencia en el medio ambiente mucho mayor. Los componentes o mecanismos del dispositivo están conformados por un tanque reactor que contiene un tanque interno y un tanque externo (doble camisa), cubierto con aislante térmico. Dicho tanque incluye un tapa y borde soporte para la tapa, un árbol soporte horizontal en donde van colocadas las bandejas en las cuales se disponen las flores o rosas, dos válvulas de drenaje (a) y (b), dos válvulas de alivio del encamisado, dos resistencias en la base del tanque y los respectivos controles, sustentado todo el dispositivo mediante patas de soporte.",EMIHANA CIA LTDA (EC),CARLOS GUILLEROMO MALDONADO TORREGROZA (EC),B01J19/32; E01C19/08,2,,0,ECPI201831517U,1,2019-04-30,2019-04-30,0,0,0,0,0,0,
069630022,ECPI201832495U,2018-04-25,ECSMU18032495U,2019-04-30,Dispositivo Sonoro,"Este medio portátil de difusión creado, envuelve y atrae al público con el SONIDO que emite este novedoso DISPOSITIVO en respuesta al mensaje de campaña o cualquier otro contenido informativo o didáctico, ya sea de una empresa, marca, producto o servicio en un determinado espacio comercial, institucional, social, de entretenimiento, punto de venta; entre otros, con el propósito de comunicar información, posicionar, promocionar, deleitar, atraer, apreciar, cuidar, persuadir e incentivar al consumo de lo que se promocione, destacando de la competencia. En definitiva, DIFUNDIR MENSAJES de manera DISRUPTIVA para llamar la atención de las personas y GENERAR IMPACTO. El presente MODELO DE UTILIDAD se refiere a un DISPOSITIVO SONORO que funciona con la interacción y programación de los siguientes elementos existentes. El Sensor de Movimiento PIR, identifica la presencia de un objeto: ELEMENTO, PERSONA USUARIO; y envía una señal a Arduino, luego la Placa Microcontroladora Arduino es la encargada de implementar en el sistema DISPOSITIVO SONORO las acciones o funciones que previamente se han programado en su memoria y que en este caso son: a) Reproducir el archivo MP3 con CONTENIDO VARIADO DE SONIDOS: PUBLICITARIO, MUSICAL, A CAPELLA, INFORMATIVO, PREVENTIVO, DE ENTRETENIMIENTO, NATURAL, ETC. b) Hacer una pausa de silencio de cualquier intervalo de tiempo luego de la Reproducción. c) Registrar y Almacenar la cantidad de veces en que los OBJETOS pasaron por el Sensor de Movimiento.",GERMAN ANDRES ONOFRE VEGA (EC),ORLANDO JOSÉ MUÑOZ DEL CASTILLO (EC); EDUARDO DAVID ALVAREZ VEGA (EC); CHRISTIAN SANTIAGO ONOFRE VEGA (EC); GERMAN ANDRES ONOFRE VEGA (EC),G01J5/02; G05B19/00; G08B13/19; G09F25/00,4,,0,ECPI201832495U,1,2019-04-30,2019-04-30,0,0,0,0,0,0,
069630024,ECDI201886358A,2018-12-04,ECSP18086358A,2020-02-28,PRODUCCIÓN DE ETANOL CELULÓSICO POR SACARIFICACIÓN Y FERMENTACIÓN SIMULTÁNEA EN UN SISTEMA DE CULTIVO SEMI-CONTÍNUO (SSFSCC),"Esta invención describe la producción de etanol a partir de una biomasa lignocelulósica pretratada física y quimicamente, la misma que es sometida a una sacarificación enzimática y fermentación simultánea en un sistema de cultivo semi-contínuo (SSFSCC) El proceso comprende las siguientes etapas: 1.- Prehidrólisis (licuefacción) de la biomasa lignocelulósica pretratada; 2.- Aclimatación de levadura Saccharomyces cerevisiae; de preferencia la cepa CLQCA-INT-005, perteneciente a la Colección de Levaduras Quito Católica, CLQCA-PUCE; 3.- Sacarificación enzimática y fermentación simultánea en cultivo semi-contínuo (SSFSCC). La concentración de etanol se mantiene dentro del rango de 8 a 11% (v/v), en un período de tiempo de 24 horas o menos.",PONTIFICIA UNIV CATOLICA DEL ECUADOR (EC),ENRIQUE JAVIER CARVAJAL BARRIGA (EC); PORTERO BARAHONA PATRICIA (EC),C12P7/06; C12P7/10,2,Y02E50/10 (EP),1,ECDI201886358A,1,2020-02-28,2020-02-28,0,0,0,0,0,0,
069630025,ECPI201545311A,2015-10-27,ECSP15045311A,2019-04-30,PROCEDIMIENTO DE OPERACIÓN ECONOMICA CON BASE EN DOCUMENTOS FIRMADOS ELECTRÓNICAMENTE,"La patente se refiere a un procedimiento para realizar operaciones financieras con base en documentos firmados electrónicamente que a través de una plataforma permite otorgar valor de mercado y negociar documentos electrónicos en línea con la aplicación de diferentes pasos y un programa de computación, todo lo cual contribuye a las empresas a obtener liquidez y dinero de vuelta a los actores del mercado.",DIEGO ROMAN CADENA MORALES (EC),DIEGO ROMÁN CADENA MORALES (EC),,0,,0,ECPI201545311A,1,2019-04-30,2019-04-30,0,0,0,0,0,0,
069630026,ECPI201620381U,2016-05-19,ECSMU16020381U,2019-07-31,PLANCHA COMAL RECTANGULAR CON BASES DOBLES PARA INDUCCION Y VITROCERAMICA,"Existen planchas y comales rectangulares, utilizados en negocios y hogar, no obstante no existen planchas, ni comales rectangulares con dos bases redondas Hay modelos similares construidos en otros metales, no hay evidencia de diseños construidos a partir de hierro fundido y/o acero inoxidable o una combinación de hierro fundido y aluminio similar al propuesto. Hierro fundido y acero inoxidable magnético son materiales utilizados en cocinas de inducción y/o vitrocerámica. Diseño propuesto este modelo de utilidad parte de hierro fundido y/o acero inoxidable magnético, que son materiales que trabajan sobre todas las superficies de calor, o una variante con la unión de dos bases redondas de hierro fundido a una plancha rectangular de aluminio fundido. Otra variante de aluminio fundido con dos placas de acero inoxidable magnético insertado en las bases Descripción incluye objeto de invención. Sector de la técnica. Antecedentes técnicos y descripción de la invención Reivindica plancha comal rectangular con 2 bases redondas de hierro fundido; además diseño de planchas rectangulares de aluminio fundido con 2 bases redondas, con dos placas de acero inoxidable magnético insertadas a la base Dibujos muestran la plancha de hierro fundido y/o acero inoxidable rectangular con las 2 bases redondas. Dibujos también muestran 2 planchas de aluminio rectangular con 2 bases redondas fundidas en un solo cuerpo, las cuales tienen unas placas de acero inoxidable insertadas en las bases redondas",JIMENEZ OVIEDO CARLOS EDUARDO (EC),JIMENEZ OVIEDO CARLOS EDUARDO (EC),,0,,0,ECPI201620381U,1,2019-07-31,2019-07-31,0,0,0,0,0,0,
069630027,ECDI201907775U,2019-02-01,ECSMU19007775U,2019-07-31,MAQUINA PARA PRENSADO DE CARTÓN,"El presente modelo de utilidad es un equipo o máquina que se centra en el área mecánica y tiene como objetivo principal el prensado de papel y cartón para su agrupamiento y reciclaje, utilizado en establecimientos comerciales como supermercados, farmacias, micromercados, centros de distribución ventas de productos al por mayor o menor.",BOLANOS GARCIA HERMES ORLANDO (EC),BOLAÑOS GARCIA HERMES ORLANDO (EC),,0,,0,ECDI201907775U,1,2019-07-31,2019-07-31,0,0,0,0,0,0,
069630028,ECDI201933216U,2019-05-10,ECSMU19033216U,2019-07-31,Accesorio apilador de platillos / Barra lateral de platillos splash,"La invencion es una barra de metal con dos curbaturas, en un extremo consta de un perno para colocar un platillo splash y en el otro extremo una rosca para ser montado sobre cualquier pedestal generico de platillo. Su instalacion queda de forma lateral, de tal manera que cada platillo tiene un movimineto independiente, asi nos brinda la libertad para tocar la campana y el cuerpo del platillo principal. Otro objetivo de la invención es reducir el uso de pedestales cuando usamos un segundo platillo Splash.",ROLANDO ISRAEL MORA VALAREZO (EC),ROLANDO ISRAEL MORA VALAREZO (EC),G10D13/00,1,,0,ECDI201933216U,1,2019-07-31,2019-07-31,0,0,0,0,0,0,
