familyNumber,applicationNumber,applicationDate,publicationNumber,publicationDate,patentName,abstract,applicant,inventor,IPC,IPC_count,CPC,CPC_count,familyMembers (appNum),geographicalExtensions,familyDates_min,familyDates_max,timeDifference,backwardCitationsESpaceRaw,backwardCitationsESpaceA,backwardCitationsESpaceB,backwardCitationsGoogle,forwardCitationsGoogle,publicationNumberGoogle
050184990,TR201802213T,2014-01-22,TR201802213T4,2018-03-21,Deniz ürünü yağı bazlı iyileştirilmiş omega-3 gıda takviyesi.,"Buluş, hiperkolesterolemi ve lipoprotein bozukluklarının kontrol edilmesine yönelik olarak deniz ürünü yağı (balık, balık yan ürünleri, kabuklu deniz hayvanları, kril, algler, mikro algler) bazlı bir omega-3 gıda takviyesi ile ilgilidir. Buluş ayrıca, bir düşük veya yüksek lipit önleme noktasına sahip bir bitkisel veya deniz ürünü yağının eklenmesi ile en az bir omega-3 gıda takviyesinin lipit önleme noktasının optimizasyonu ile ilgilidir. Söz konusu ölçüm yağ asitleri bakımından doğru şekilde dengelenmiş ve kardiyovasküler rahatsızlıklar üzerinde daha iyi bir etkiye sahip bir ürünün üretilmesine olanak sağlar, bu tür rahatsızlıklar, Fransa?da yılda, toplam ölümlerin %32'sine karşılık gelen yaklaşık 180,000 ölüm ile sanayileşmiş ülkelerde insan ölüm oranının en yüksek nedenidir. Bu ürün, kardiyovasküler rahatsızlıklara yol açan ateroskleroza yönelik olarak önleyici ve/veya iyileştirici bir gıda rejiminin parçası olarak reçetelendirilebilir.",SAMI GUETARI (TN),SAMI GUETARI (TN),A23L33/10,1,"A23L33/115 (EP,US); A23L33/12 (EP,US); A61K35/60 (US); A61K36/18 (US); A61K36/28 (US); A61K36/31 (US); A61K36/48 (US); A61K36/55 (US); A61K36/63 (US); A61K36/71 (US); A61K36/736 (US); A61K36/899 (US); A61P3/06 (EP); A23V2002/00 (US)",14,EP14706981A; ES14706981T; JP2015555132A; TN2013000036A; TN2014000001W; TR201802213T; US201414764252A,6,2014-06-25,2019-05-29,59,0,0,0,0,0,
051205543,EP14739577A,2014-05-06,EP3131864A1,2017-02-22,"['NITROGENATED FERTILIZER CONTAINING AMMONIUM NITRATE, NOT EXPLOSIVE AND NOT INFLAMABLE']",,OUADDAY MOHAMED (TN); DAHMANI HAMZA (TN); MAKNI MOHAMED (TN),OUADDAY MOHAMED (TN); DAHMANI HAMZA (TN); MAKNI MOHAMED (TN),C05C1/00; C05C9/02,2,"C05C1/00 (EP,US); C05C1/02 (EP,US); C05G3/40 (EP,US); C05G3/44 (EP,US)",4,CA2945946A; EA201692080A; EP14739577A; TN2014000003W; TN2014000159A; US201415304342A,5,2015-07-09,2017-07-31,24,0,0,0,0,0,
052462969,US201515537850A,2015-01-07,US2017340291A1,2017-11-30,['NON-INVASIVE MEDICAL ANALYSIS BASED ON TS FUZZY CONTROL'],"The proposed method use Monte Carlo Simulation in order to measuring the path-length of photon in different tissues. We develop a modified Monte Carlo Algorithm based on TS Fuzzy model. Then, we can determine several concentration of elements in blood by using this method. On the other hand, we propose a novel laser diode in order to measuring concentrations of different blood components. The proposed diode give a de-multiplexing of enter light to several wavelengths needed for determination of element concentration in blood by using Bear Lambert Law. Two methods are proposed or this end, Silicon On Isolator method and Photonic Crystal method. We develop Multiplexer/De-Multiplexer based on one of these method in order to decompose the incident light to wavelength needed by system. Third part, concern the modification of regression approach by using TS Fuzzy model in order to give more accuracy in measurement of glucose level in blood. The regression methods studies are linear regression and ordinary least square regression.",AYARI MOHAMED ISSAM (TN),ALHAISOUNI SAIF (SA); ALAHMADI ADNAN (SA); ALZUMAYA AYOUB (SA),A61B5/00; A61B5/145; A61B5/1455,3,"A61B5/14532 (EP,US); A61B5/1455 (EP,US); A61B5/4362 (US); A61B5/4845 (US); A61B5/4872 (US); A61B5/7264 (US); A61B5/7282 (US); G01N33/66 (EP,US)",8,CN201580077553A; IB2015050124W; US201515537850A,3,2016-07-14,2019-03-15,32,0,0,0,0,0,
052997477,US201615211676A,2016-07-15,US2017013309A1,2017-01-12,['SYSTEM AND METHOD FOR PRODUCT PLACEMENT'],"A system and method for product placement are disclosed in which the system has a consumer application that provides synchronized tagged frames to the user generated by the system. The consumer application may be displayed on a computing device separate from the display on which the content is being viewed. When the user selects a tag in a frame, information about the item or person is displayed. The application may allow a gesture to be used to capture a moment of interest in the content. The tagging of the system may utilize various source of information (including for example, scripts and subtitles) to generate the tag for the frames of the piece of content.",BOBBLI INC (TN),JALLOULI ZIED (TN),H04N21/234; H04N21/41; H04N21/4147; H04N21/43; H04N21/442; H04N21/81,6,"H04N21/23424 (US); H04N21/4126 (EP,US); H04N21/4147 (US); H04N21/42209 (EP,US); H04N21/4302 (US); H04N21/4316 (EP,US); H04N21/4394 (EP,US); H04N21/44008 (EP,US); H04N21/44218 (US); H04N21/4725 (EP,US); H04N21/812 (EP,US); H04N21/8133 (EP,US); H04N21/854 (EP,US)",13,IB2015000359W; US201615211676A,2,2015-07-23,2017-01-12,18,0,0,0,0,0,
053404499,US202217867274A,2022-07-18,US11826112B2,2022-11-10,['METHOD FOR REGISTERING ARTICULATED ANATOMICAL STRUCTURES'],"The present invention relates to a method for registering a first anatomical structure (<hi rend=""bold"">1</hi>) which is articulately coupled to a second anatomical structure (<hi rend=""bold"">2</hi>), the method being constituted to be executed by a computer and comprising the steps of:<list type=""bulleted""><item n=""0000""><list type=""bulleted""><item n=""0000"">acquiring second structure correlation data describing the spatial position of at least one correlation feature (<hi rend=""bold"">3</hi>) relative to the second anatomical structure (<hi rend=""bold"">2</hi>);</item><item n=""0000"">acquiring coupling data describing a positional fixation (<hi rend=""bold"">6</hi>) of the first anatomical structure (<hi rend=""bold"">1</hi>) relative to the second anatomical structure (<hi rend=""bold"">2</hi>), which is set by the articulated coupling (<hi rend=""bold"">4</hi>) between the first anatomical structure (<hi rend=""bold"">1</hi>) and the second anatomical structure (<hi rend=""bold"">2</hi>);</item><item n=""0000"">determining, based on the second structure correlation data and the coupling data, first structure correlation data describing the spatial position of the at least one correlation feature (<hi rend=""bold"">3</hi>) relative to the first anatomical structure (<hi rend=""bold"">1</hi>).</item></list></item></list>",SMITH & NEPHEW INC (TN); SMITH & NEPHEW ASIA PACIFIC PTE LTD (SG); SMITH & NEPHEW ORTHOPAEDICS AG (CH); SMITH & NEPHEW INC (US); SMITH & NEPHEW ASIA PACIFIC PTE LTD (SG); SMITH & NEPHEW ORTHOPAEDICS AG (CH),DOHMEN LARS (DE); SCHUBERT MARIO (DE); WIEDENMANN ANNA (DE); DOHMEN LARS (DE); SCHUBERT MARIO (DE); WIEDENMANN ANNA (DE),A61B34/10; A61B34/20; G06T7/32; G06T7/33; G06T7/73; A61B5/11; A61B90/00,7,"A61B34/10 (US); A61B34/20 (EP,US); G06T7/32 (US); G06T7/337 (US); G06T7/73 (EP,US); G06T7/74 (US); A61B2034/105 (US); A61B2034/2065 (US); A61B2034/2072 (US); A61B2090/364 (EP,US); A61B2090/376 (EP,US); A61B5/1121 (US); G06T2207/10116 (EP,US); G06T2207/30008 (EP,US); G06T2207/30204 (US)",15,EP15729363A; EP2015062008W; US201515576172A; US202016845630A; US202016854272A; US202217867274A,2,2016-12-08,2023-11-28,83,0,0,0,0,0,
054145924,TN2017000500A,2016-07-18,TN2017000500A1,2019-04-12,PROCEDE DE CONFECTION D'UN ARTICLE D'HABILLEMENT D'UN INDIVIDU,"Procédé de confection d'un article d'habillement (1) d'un individu. Ce procédé comprenant : la réalisation d'une pluralité de bandes d'étoffe (Bl, B2, BN) présentant chacune deux bords longitudinaux parallèles entre eux (2a, 2b), cette pluralité de bandes comportant un nombre de bandes N, supérieur ou égal à 4 bandes ; puis l'assemblage des bandes, de manière à former un ensemble de bandes assemblées (3) par des coutures de liaison (4), chaque coutures de liaison (4) reliant uniquement deux des bandes entre elles et s'étendant le lon de ces deux bandes qu'elle relie entre elles et entre les bords longitudinaux de ces deux bandes, ces coutures de liaison (4) et les bandes (Bl, B2, BN) étant disposées de manière que l'ensemble de bandes ainsi assemblées (3) et mis à plat présente une largeur (Lx) variable le long des bandes (Bl, B2, BN).",SONDES LOUATI JARRAYA (TN),AMAL JARRAYA (TN); SONDES LOUATI JARRAYA (TN),A41D1/02; A41D3/00,2,A41D1/02 (EP); A41D3/00 (EP),2,EP16744341A; EP2016067082W; FR1557219A; TN2017000500A,3,2017-02-02,2019-06-12,28,0,0,0,0,0,
054196400,US201515129439A,2015-03-26,US11195644B2,2017-06-29,['IRON NITRIDE MAGNETIC MATERIAL INCLUDING COATED NANOPARTICLES'],"The disclosure describes techniques for forming nanoparticles including Fe16N2 phase. In some examples, the nanoparticles may be formed by first forming nanoparticles including iron, nitrogen, and at least one of carbon or boron. The carbon or boron may be incorporated into the nanoparticles such that the iron, nitrogen, and at least one of carbon or boron are mixed. Alternatively, the at least one of carbon or boron may be coated on a surface of a nanoparticle including iron and nitrogen. The nano particle including iron, nitrogen, and at least one of carbon or boron then may be annealed to form at least one phase domain including at least one of Fe16N2, Fe16(NB)2, Fe16(NC)2, or Fe16(NCB)2.",UNIV MINNESOTA (US); UT BATTELLE LLC (US); UNIV TENNESSEE RES FOUND (TN); UNIV MINNESOTA (US); UT BATTELLE LLC (US); UNIV TENNESSEE RES FOUND (US),WANG JIAN-PING (US); JIANG YANFENG (US); BRIDGES CRAIG A (US); BRADY MICHAEL (US); RIOS ORLANDO (US); MEISNER ROBERTA A (US); ALLARD LAWRENCE F (US); LARA-CURZIO EDGAR (US); HE SHIHAI (US); WANG JIAN-PING (US); JIANG YANFENG (US); BRIDGES CRAIG A (US); BRADY MICHAEL (US); RIOS ORLANDO (US); MEISNER ROBERTA A (US); ALLARD LAWRENCE F (US); LARA-CURZIO EDGAR (US); HE SHIHAI (US),B22F1/054; C23C14/00; C23C14/06; C23C14/16; C23C14/34; C23C14/56; H01F1/00; H01F1/047; H01F1/06; C22C38/00; C23C14/18; C23C14/58; C23C8/34; H01F41/02,14,"B22F1/054 (EP,KR,US); B22F1/056 (EP,KR,US); C22C38/001 (EP,US); C22C38/002 (EP,US); C23C14/0036 (US); C23C14/0605 (EP,US); C23C14/165 (US); C23C14/185 (EP,US); C23C14/3414 (US); C23C14/3464 (US); C23C14/566 (US); C23C14/568 (US); C23C14/5806 (EP,US); C23C14/586 (EP,US); H01F1/0054 (EP,KR,US); H01F1/047 (EP,KR,US); H01F1/065 (EP,KR,US); H01F41/0253 (EP,US); C22C2202/02 (EP,US)",19,ARP150100927A; AU2015235987A; AU2017203127A; BR112016022561A; CA2944373A; CN201580016907A; EP15768799A; JP2016563181A; KR20167030121A; KR20187001586A; TW104110159A; US2015022763W; US201515129439A; US202117513084A,10,2015-10-01,2022-02-17,76,0,0,0,0,0,
054695902,ES11726946T,2011-05-06,ES2686295T3,2018-10-17,"N-Acetil-DL-leucina, medicamento neuroprotector y retinoprotector","Una N-acetil-DL-leucina para su uso en la prevención y/o el tratamiento de una o varias afecciones oftalmológicas que comprenden un deterioro de la visión, perteneciendo dichas afecciones a distrofias hereditarias de la retina, en particular, la retinopatía pigmentosa y la enfermedad de Stargardt, en un animal en necesidad de la misma.",REKIK RAOUF (TN),REKIK RAOUF,A61K31/00; A61K31/198; A61P27/02,3,"A61K31/198 (EP,US); A61K45/06 (US); A61P19/02 (EP); A61P21/02 (EP); A61P21/06 (EP); A61P25/00 (EP); A61P25/16 (EP); A61P27/00 (EP); A61P27/02 (EP); A61P27/06 (EP); A61P27/10 (EP); A61P29/00 (EP); A61P3/06 (EP); A61P31/00 (EP); A61P35/00 (EP); A61P37/00 (EP); A61P43/00 (EP); A61P9/10 (EP); A61P9/12 (EP)",19,AU2011259997A; CA2801145A; CN201180037610A; EP11726946A; ES11726946T; IB2011000965W; JP2013512993A; PL11726946T; RU2012151575A; TN2010000251A; US201113701300A; ZA201209595A,12,2011-11-11,2019-08-06,93,0,0,0,0,0,
054695902,PL11726946T,2011-05-06,PL2575793T3,2019-04-30,"['N-ACETYL-DL-LEUCINE, NEUROPROTECTIVE AND RETINOPROTECTIVE MEDICAMENT']",,REKIK RAOUF (TN),REKIK RAOUF (TN),A61K31/00; A61K31/198; A61P27/02,3,"A61K31/198 (EP,US); A61K45/06 (US); A61P19/02 (EP); A61P21/02 (EP); A61P21/06 (EP); A61P25/00 (EP); A61P25/16 (EP); A61P27/00 (EP); A61P27/02 (EP); A61P27/06 (EP); A61P27/10 (EP); A61P29/00 (EP); A61P3/06 (EP); A61P31/00 (EP); A61P35/00 (EP); A61P37/00 (EP); A61P43/00 (EP); A61P9/10 (EP); A61P9/12 (EP)",19,AU2011259997A; CA2801145A; CN201180037610A; EP11726946A; ES11726946T; IB2011000965W; JP2013512993A; PL11726946T; RU2012151575A; TN2010000251A; US201113701300A; ZA201209595A,12,2011-11-11,2019-08-06,93,0,0,0,0,0,
054696113,PL11724029T,2011-05-06,PL2646010T3,2020-06-01,"['FOLIC ACID - RAMIPRIL COMBINATION: CELLPROTECTIVE, NEUROPROTECTIVE AND RETINOPROTECTIVE OPHTALMOLOGIC COMPOSITIONS']",,REKIK RAOUF (TN),REKIK RAOUF (TN),A61K31/00; A61K31/198; A61K31/20; A61K31/375; A61K31/403; A61K31/505; A61K31/519; A61K31/70; A61K31/714; A61K33/06; A61K33/14,11,"A61K31/198 (EP,US); A61K31/20 (EP,US); A61K31/375 (EP,US); A61K31/403 (EP,RU,US); A61K31/405 (EP,US); A61K31/4415 (EP,US); A61K31/4985 (EP,US); A61K31/505 (EP,US); A61K31/519 (EP,RU,US); A61K31/70 (EP,US); A61K31/7004 (EP,US); A61K31/714 (EP,US); A61K33/06 (EP,US); A61K33/14 (EP,US); A61K45/06 (EP,US); A61K9/0048 (EP,US); A61P25/00 (EP); A61P25/16 (EP); A61P25/28 (EP); A61P27/02 (EP); A61P27/04 (EP); A61P27/06 (EP); A61P27/10 (EP); A61P27/14 (EP); A61P29/00 (EP); A61P3/06 (EP); A61P3/10 (EP); A61P31/04 (EP); A61P31/12 (EP); A61P31/18 (EP); A61P33/00 (EP); A61P35/00 (EP); A61P37/02 (EP); A61P9/10 (EP); A61P9/12 (EP)",35,AU2011334617A; CA2819628A; CN201180066768A; EP11724029A; ES11724029T; IB2011000960W; JP2013541436A; PL11724029T; RU2013125146A; TN2010000566A; US201113991286A; US201514599223A; ZA201304026A,12,2012-05-24,2020-07-01,98,0,0,0,0,0,
054696113,ES11724029T,2011-05-06,ES2770410T3,2020-07-01,"Combinación de ácido fólico - ramiprilo: composiciones oftalmológicas celuloprotectoras, neuroprotectoras y retinoprotectoras","Una composición para su uso en la prevención y/o el tratamiento de una enfermedad seleccionada entre la retinopatía pigmentaria y la enfermedad de Stargardt, caracterizada por que esta comprende: a. un primer principio activo, que consiste en un inhibidor de la enzima convertidora de angiotensina (ACEI en inglés) seleccionado del grupo que consiste en: ramiprilo, ramiprilato y una de sus sales farmacéuticamente aceptables, y b. un segundo principio activo que se selecciona del grupo que consiste en: ácido fólico, folato y una de sus sales farmacéuticamente aceptables, y c. opcionalmente, al menos un principio activo adicional elegido entre: magnesio, potasio, glucosa, aminoácidos, L-arginina, tetrahidrobiopterina (H4b), vitamina B6, vitamina B12, vitamina C, ácidos grasos ω-3, agentes antiinflamatorios, agentes beta-bloqueantes, adrenalina, noradrenalina, agentes agonistas adrenérgicos alfa, agentes anti-factor de crecimiento endotelial vascular (anti-VEGF en inglés), sus sales farmacéuticamente aceptables y las mezclas de los mismos.",REKIK RAOUF (TN),REKIK RAOUF,A61K31/00; A61K31/198; A61K31/20; A61K31/375; A61K31/403; A61K31/505; A61K31/519; A61K31/70; A61K31/714; A61K33/06; A61K33/14,11,"A61K31/198 (EP,US); A61K31/20 (EP,US); A61K31/375 (EP,US); A61K31/403 (EP,RU,US); A61K31/405 (EP,US); A61K31/4415 (EP,US); A61K31/4985 (EP,US); A61K31/505 (EP,US); A61K31/519 (EP,RU,US); A61K31/70 (EP,US); A61K31/7004 (EP,US); A61K31/714 (EP,US); A61K33/06 (EP,US); A61K33/14 (EP,US); A61K45/06 (EP,US); A61K9/0048 (EP,US); A61P25/00 (EP); A61P25/16 (EP); A61P25/28 (EP); A61P27/02 (EP); A61P27/04 (EP); A61P27/06 (EP); A61P27/10 (EP); A61P27/14 (EP); A61P29/00 (EP); A61P3/06 (EP); A61P3/10 (EP); A61P31/04 (EP); A61P31/12 (EP); A61P31/18 (EP); A61P33/00 (EP); A61P35/00 (EP); A61P37/02 (EP); A61P9/10 (EP); A61P9/12 (EP)",35,AU2011334617A; CA2819628A; CN201180066768A; EP11724029A; ES11724029T; IB2011000960W; JP2013541436A; PL11724029T; RU2013125146A; TN2010000566A; US201113991286A; US201514599223A; ZA201304026A,12,2012-05-24,2020-07-01,98,0,0,0,0,0,
054696184,US201815927703A,2018-03-21,US11471484B2,2018-09-27,['FULLERENE AND ITS USE TO MAINTAIN GOOD HEALTH AND TO PROLONG THE EXPECTED LIFESPAN OF MAMMALS'],"A water-insoluble fullerene is at least partially dissolved in a biocompatible lipid carrier, especially a fat or an oil such as butter, olive oil, and liquid paraffin. When administered to mammals, the fullerene, most preferably [60]fullerene dissolved in olive oil, scavenges free radicals and prolongs life span in rats.",MOUSSA FATHI (TN); ABDERRABBA MANEF (TN); MOUSSA FATHI (FR),MOUSSA FATHI (TN); ABDERRABBA MANEF (TN); MOUSSA FATHI (TN); ABDERRABBA MANEF (TN),A23D7/005; A23D9/007; A23L29/00; A23L3/358; A23L33/00; A23L33/10; A61K33/44,7,"A23D7/0053 (EP,CN,US); A23D9/007 (EP,CN,US); A23L3/358 (US); A23L33/10 (EP,CN,US); A61K33/44 (EP,CN,US); A61K47/14 (CN); A61K47/44 (CN); A61P39/06 (EP)",8,CN201280037654A; CN201810244329A; EP12780896A; TN2011000327A; TN2012000003W; US201214130020A; US201815927703A; US202218047181A,4,2012-12-17,2023-03-02,123,0,0,0,0,0,
055178975,US201916512248A,2019-07-15,US11090492B2,2020-01-09,['SYSTEMS AND METHODS TO OPTIMIZE ANTI-TACHYCARDIAL PACING (ATP)'],"Apparatus, systems and methods are provided for prevention and/or remediation of cardiac arrhythmias, e.g. optimizing anti-tachycardia pacing (ATP) algorithms. More particularly, implantable devices are provided that measure and treat cardiac arrhythmias. By monitoring the ATP attempt from additional electrodes, far-field morphology analyses, and/or measuring the return interval from a failed ATP attempt; the devices may estimate when entrainment has occurred, the amount of delay within the reentrant tachycardia, and/or tachycardia termination/acceleration. These variables and occurrences can be used to optimize the first and/or subsequent ATP attempts. Furthermore, other exemplary embodiments describe methods to integrate electrical restitution properties into the design of ATP pacing algorithms to facilitate tachycardia termination.",CARDIOFLOW TECH LLC (TN); CARDIOFLOW TECH LLC (US),KAISER DANIEL WALTER (US); KAISER DANIEL WALTER (US),A61B5/296; A61N1/362; A61N1/365,3,"A61N1/3622 (EP,US); A61N1/36514 (EP,US); A61B5/363 (EP,US); A61B5/7282 (EP,US)",4,EP15826371A; JP2017526044A; US2015042536W; US201514811719A; US201715791043A; US201916512248A,3,2016-02-04,2021-08-17,66,0,0,0,0,0,
